author,description,credits,base,editor_used,bugs,build_time,rating_value,rating_count,page_visits,downloads,creation_date,file_url,game,category,title,name,path,svg_path,tile_path
Calypso,"303 (Denver Colorado Area Code) Design based on blue prints of actual 303. This is the first of many 303 levels I will do, and I will eventually replace a few textures with some of my own. -----> If the game runs to slowly, um, buy a IMPORTANT!-----> 486 or something. ----->",All the krad guys in 303 ID,303SUX1.WAD,DEU 5.2,"The Scrolling walls look lame because you can see like where the texture ends and starts. I'm working on that. Also, Once you shoot in the first level, all bad guys know your there and come after you. Also, E2M2 lags quite a bit in the maze.",About 9 Hours,2,9,35,21,2006-03-03,https://www.doomworld.com/files/file/14243-303-sucks-version-21/?do=download&csrfKey=6a94f33790804c3a373e3e7640639504,Doom,0-9,303 Sucks! (Version 2.1) ,303sux2.zip,./WADs/Doom/Original/303sux2_303SUX2.WAD,./WADs/Doom/Processed - Vectorized/303sux2_303SUX2_E2M2.svg,./WADs/Doom/Processed/303sux2_303SUX2_E2M2.txt
Neil Riehle,"There's three directions for you to choose from when you start out. Don't forget to get your rifle. One of the environments is a prison with a courtyard, another is a sort of warehouse complex. You can exit the level from any of the three environments, but you have to have gone through all three to access the exit switch.",,New level from scratch,"HellMaker v1.2 beta 2, MacBSP 1.0",Unknown,Too long to estimate.,2.5,4,36,15,2005-06-01,https://www.doomworld.com/files/file/13590-3wayswad/?do=download&csrfKey=cfcfa9e16aaef55cdcfa4fa97bdfb470,Doom,0-9,3WAYS.WAD ,3ways.zip,./WADs/Doom/Original/3ways_3WAYS.WAD,./WADs/Doom/Processed - Vectorized/3ways_3WAYS_E1M1.svg,./WADs/Doom/Processed/3ways_3WAYS_E1M1.txt
Jon Landis,"O.K. Here's the story. You were sent to rescue two of your friends. They were captured by an enemy ship, piloted by Cacodemons and placed in a high security prison. You beam into the prison only to realize that your friends have been genetically altered and are waiting for you, in their cells, with shotguns. You call for backup, but nobody responds. You are trapped in the Cacodemon prison. Be careful not to trip the alarm system...","ID software for some of the ideas for this level. I took the armor secret from the level, Gotcha, from DOOM II. I took the blue skull key fencing idea from The Inmost Dens, DOOM II. Took the Marble Face Pillar from The Courtyard, DOOM II.",,,,,3.8,11,42,23,2004-10-29,https://www.doomworld.com/files/file/12926-poisonous-prison-or-get-poised/?do=download&csrfKey=7759b14ac9b14b93e8e2883691a525fb,Doom,0-9,"Poisonous Prison, or Get Poised ",1pois1.zip,./WADs/Doom/Original/1pois1_!POIS!.WAD,./WADs/Doom/Processed - Vectorized/1pois1_!POIS!_E2M1.svg,./WADs/Doom/Processed/1pois1_!POIS!_E2M1.txt
Jon Landis,"This is the chilling finale to The Shores of Hell, but with a few extra twists. There are many more enemies and things to figure out. There is an entire section that cannot be reached without TWO people playing. Here is a warning... Even on the easiest skill setting, this level will be challenging. Here's another warning... I created this level on a 90 MHz Pentium with 16 Meg of memory. There are loads and loads of enemies running around. I do not recommend playing this level on your old 386. My 486 66 with 32 Meg of memory was even a little sluggish. I am happy to tell you that I just completed the original music for this level-- my sequencing software is crummy!","Deu 5.21, an excellent level editor BSP 1.1, an excellent compiler",New level from scratch,"Deu 5.21, BSP 1.1","When playing networked, all my green torches disappear because there are too many things visable at once. Deal with it! The big area where the cyber-guy is, has a spot where HOM effect is visable. I do not want to drastically alter the level, or else I would fix this one.",,3,20,42,31,2004-07-26,https://www.doomworld.com/files/file/12746-the-word-you-will-say-after-playing-this/?do=download&csrfKey=c1a4b0719e755487e0e72b27e0dba719,Doom,0-9,The word you will say after playing this! ,1wow1.zip,./WADs/Doom/Original/1wow1_!WOW!.WAD,./WADs/Doom/Processed - Vectorized/1wow1_!WOW!_E2M8.svg,./WADs/Doom/Processed/1wow1_!WOW!_E2M8.txt
Darren Finch A.K.A: Doom_Dude,,,No,Doom Builder 1.01 (nodesbuilder ZenNode v1.1.0),Nope,4 days,3.9,39,88,54,2003-12-10,https://www.doomworld.com/files/file/12292-10-years-of-doom/?do=download&csrfKey=8125f141da54653671be808f42e9baa5,Doom,0-9,10 Years of Doom ,10years.zip,./WADs/Doom/Original/10years_10years.wad,./WADs/Doom/Processed - Vectorized/10years_10years_E3M4.svg,./WADs/Doom/Processed/10years_10years_E3M4.txt
Jaime Landauer,A journey to the past during the Spanish Inquisition. Read file: 1500AD.DOC,My patient wife Mercy who watched TV alone for almost 130 hours during the weekends and to my dog Mickey who patiently waited to go outside every day in front of the back yard door.,New level from scratch. 130 hours.,"Deu 5.21, Wad_dwd.exe, Idbsp.exe",None! Thanks to Idbsp. Other node builders created a lot of bugs including the BSP12X.,,2.5,18,47,31,2001-12-27,https://www.doomworld.com/files/file/11447-1500ad/?do=download&csrfKey=e415f0251d8f2352c8304ed2b73c7b25,Doom,0-9,1500AD ,1500ad.zip,./WADs/Doom/Original/1500ad_1500AD.WAD,./WADs/Doom/Processed - Vectorized/1500ad_1500AD_E1M1.svg,./WADs/Doom/Processed/1500ad_1500AD_E1M1.txt
S. 'Metabolist' Woodman (I deny it!),"I thought TOJ_15B was rum until I played this.  My first original 
level, and it is something of a stinker.  But it barely lasts two
minutes, so you don't have to suffer too much.  It's quite hard, tho",,,DEEP 6.25,perhaps,unknown,1.5,48,53,59,2001-07-22,https://www.doomworld.com/files/file/11282-00_e2m8wad/?do=download&csrfKey=9f3aa2bb511385b946fff7bba6100ace,Doom,0-9,00_e2m8.wad ,00_e2m8.zip,./WADs/Doom/Original/00_e2m8_00_e2m8.wad,./WADs/Doom/Processed - Vectorized/00_e2m8_00_e2m8_E2M8.svg,./WADs/Doom/Processed/00_e2m8_00_e2m8_E2M8.txt
Angel Jefferson,"One extra level for doom
with the same quality as #1kill",,,,,10 hours,4,17,34,28,1997-09-26,https://www.doomworld.com/files/file/8531-extra/?do=download&csrfKey=c4f3b6abe34be02ef499ad1d87cda917,Doom,0-9,Extra ,1killxtr.zip,./WADs/Doom/Original/1killxtr_EX.WAD,./WADs/Doom/Processed - Vectorized/1killxtr_EX_E3M1.svg,./WADs/Doom/Processed/1killxtr_EX_E3M1.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M1.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M1.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M2.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M2.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M3.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M3.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M4.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M4.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M5.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M5.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M6.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M6.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M7.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M7.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M8.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M8.txt
Angelo Jefferson,"A whole episode of new levels that are kind of easy to figure out  
but hard to exit because you must do allot of killing first. Perfectly 
fair with plenty of ammo. Built  with quality in mind Challenging and 
also looks good. Took hundreads of hours too build and most of that time was 
spent on testing this wad and making this as close to ID standards as 
possible. I've have plenty of experience playing the ultimate doom and doom2
for two and a half years so I know that its a good quality wad.",,new levels from scratch,,"No known bugs. Definitely no major problems 
must be used with doom 1.9 (the ultimate doom) 
A 486 or higher is recomended because it  
may slow down in some big and complex areas",300 hours aprox,3,19,39,32,1997-09-26,https://www.doomworld.com/files/file/8534-1kill/?do=download&csrfKey=814a6d87abbcab8eb071196f8eb89bf2,Doom,0-9,#1Kill ,1kill.zip,./WADs/Doom/Original/1kill_#1KILL.WAD,./WADs/Doom/Processed - Vectorized/1kill_#1KILL_E2M9.svg,./WADs/Doom/Processed/1kill_#1KILL_E2M9.txt
Dave Green,The usual.....blah..blah..blah,Author of DCK34. Doom Forever!!!!,New level from scratch,DCK34 Beutiful 2 use,None,3 hours ( 1st Wad ),1,7,21,15,1996-06-02,https://www.doomworld.com/files/file/6077-1berserkwad/?do=download&csrfKey=24f1119678f64348a1c94a1680bef4f8,Doom,0-9,1Berserk.wad ,1berserk.zip,./WADs/Doom/Original/1berserk_1BERSERK.WAD,./WADs/Doom/Processed - Vectorized/1berserk_1BERSERK_E1M1.svg,./WADs/Doom/Processed/1berserk_1BERSERK_E1M1.txt
Zeddicus 4,"My 5 first levels. I have made better wads since, believe me. These aren't supposed to be challenging or anything, just interesting. Any beginners should look at these. They are exactly NOT what good levels are. I just wanted these to be sort of ""immortal"" by being on an FTP site. They deserve at least that much.",id Software(naturally) The DEU people for their lousy but easy to learn editor Authors of Lost Episodes Jeff Paulsen for hooking me on DooM,New level from scratch,"DEU(I use DCK now, don't worry!)",One barrier in E1M5 deosn't always lower correctly. Most anything else you can think of involving design.,,2,5,113,12,1996-05-27,https://www.doomworld.com/files/file/6015-the-beginnings/?do=download&csrfKey=01c1e6ac276fd724b0bbfd4066493580,Doom,0-9,The Beginnings ,1stlevel.zip,./WADs/Doom/Original/1stlevel_1STLEVEL.WAD,./WADs/Doom/Processed - Vectorized/1stlevel_1STLEVEL_E1M5.svg,./WADs/Doom/Processed/1stlevel_1STLEVEL_E1M5.txt
Zeddicus 4,"My 5 first levels. I have made better wads since, believe me. These aren't supposed to be challenging or anything, just interesting. Any beginners should look at these. They are exactly NOT what good levels are. I just wanted these to be sort of ""immortal"" by being on an FTP site. They deserve at least that much.",id Software(naturally) The DEU people for their lousy but easy to learn editor Authors of Lost Episodes Jeff Paulsen for hooking me on DooM,New level from scratch,"DEU(I use DCK now, don't worry!)",One barrier in E1M5 deosn't always lower correctly. Most anything else you can think of involving design.,,2,5,113,12,1996-05-27,https://www.doomworld.com/files/file/6015-the-beginnings/?do=download&csrfKey=01c1e6ac276fd724b0bbfd4066493580,Doom,0-9,The Beginnings ,1stlevel.zip,./WADs/Doom/Original/1stlevel_1STLEVEL.WAD,./WADs/Doom/Processed - Vectorized/1stlevel_1STLEVEL_E1M2.svg,./WADs/Doom/Processed/1stlevel_1STLEVEL_E1M2.txt
Zeddicus 4,"My 5 first levels. I have made better wads since, believe me. These aren't supposed to be challenging or anything, just interesting. Any beginners should look at these. They are exactly NOT what good levels are. I just wanted these to be sort of ""immortal"" by being on an FTP site. They deserve at least that much.",id Software(naturally) The DEU people for their lousy but easy to learn editor Authors of Lost Episodes Jeff Paulsen for hooking me on DooM,New level from scratch,"DEU(I use DCK now, don't worry!)",One barrier in E1M5 deosn't always lower correctly. Most anything else you can think of involving design.,,2,5,113,12,1996-05-27,https://www.doomworld.com/files/file/6015-the-beginnings/?do=download&csrfKey=01c1e6ac276fd724b0bbfd4066493580,Doom,0-9,The Beginnings ,1stlevel.zip,./WADs/Doom/Original/1stlevel_1STLEVEL.WAD,./WADs/Doom/Processed - Vectorized/1stlevel_1STLEVEL_E1M3.svg,./WADs/Doom/Processed/1stlevel_1STLEVEL_E1M3.txt
Zeddicus 4,"My 5 first levels. I have made better wads since, believe me. These aren't supposed to be challenging or anything, just interesting. Any beginners should look at these. They are exactly NOT what good levels are. I just wanted these to be sort of ""immortal"" by being on an FTP site. They deserve at least that much.",id Software(naturally) The DEU people for their lousy but easy to learn editor Authors of Lost Episodes Jeff Paulsen for hooking me on DooM,New level from scratch,"DEU(I use DCK now, don't worry!)",One barrier in E1M5 deosn't always lower correctly. Most anything else you can think of involving design.,,2,5,113,12,1996-05-27,https://www.doomworld.com/files/file/6015-the-beginnings/?do=download&csrfKey=01c1e6ac276fd724b0bbfd4066493580,Doom,0-9,The Beginnings ,1stlevel.zip,./WADs/Doom/Original/1stlevel_1STLEVEL.WAD,./WADs/Doom/Processed - Vectorized/1stlevel_1STLEVEL_E1M1.svg,./WADs/Doom/Processed/1stlevel_1STLEVEL_E1M1.txt
